timestamp,production_kg_h,compressor_kw,chiller_kw,boiler_kw,other_kw,total_kw,chiller_cop,energy_intensity_kwh_kg
2026-09-01 15:00:00,1085.3,162.5,167.5,107.4,149.5,586.9,4.7,0.541
2026-09-01 16:00:00,1093.1,146.5,178.4,109.5,150.5,585.0,4.36,0.535
2026-09-01 17:00:00,1057.0,155.4,170.7,108.3,134.1,568.4,4.83,0.538
2026-09-01 18:00:00,1081.0,145.6,173.2,110.3,137.2,566.2,4.46,0.524
2026-09-01 19:00:00,1137.2,161.4,180.4,118.7,139.2,599.7,4.39,0.527
2026-09-01 20:00:00,1111.4,160.0,176.2,115.4,142.1,593.7,4.47,0.534
2026-09-01 21:00:00,1151.1,168.1,185.2,113.8,134.1,601.2,4.26,0.522
2026-09-01 22:00:00,1131.3,168.0,176.9,111.4,133.6,590.0,4.66,0.522
2026-09-01 23:00:00,845.4,149.3,168.4,104.4,138.4,560.5,4.71,0.663
2026-09-02 00:00:00,891.1,147.1,170.5,108.6,145.7,571.8,4.47,0.642
2026-09-02 01:00:00,845.8,151.0,170.0,108.5,135.6,565.0,4.37,0.668
2026-09-02 02:00:00,859.9,145.5,179.5,102.9,144.1,572.0,4.1,0.665
2026-09-02 03:00:00,821.3,147.0,176.4,105.7,153.5,582.5,4.3,0.709
2026-09-02 04:00:00,835.0,153.5,182.9,97.7,134.6,568.8,4.16,0.681
2026-09-02 05:00:00,809.4,143.1,185.4,106.1,143.3,578.0,4.06,0.714
2026-09-02 06:00:00,869.8,154.0,171.7,109.8,153.2,588.6,4.48,0.677
2026-09-02 07:00:00,1055.5,161.6,184.2,110.3,141.7,597.7,4.36,0.566
2026-09-02 08:00:00,1125.9,154.9,181.0,120.4,140.4,596.8,4.48,0.53
2026-09-02 09:00:00,1093.8,165.1,182.4,108.8,154.3,610.6,4.37,0.558
2026-09-02 10:00:00,1143.6,165.7,185.4,114.5,142.6,608.1,4.28,0.532
2026-09-02 11:00:00,1131.2,161.5,183.3,113.1,153.8,611.8,4.46,0.541
2026-09-02 12:00:00,1171.2,158.1,185.2,113.9,148.4,605.6,4.4,0.517
2026-09-02 13:00:00,1135.7,155.9,188.9,112.9,142.3,600.1,4.36,0.528
2026-09-02 14:00:00,1057.9,154.4,181.3,111.9,148.8,596.3,4.46,0.564
2026-09-02 15:00:00,1113.5,163.4,193.9,116.2,147.6,621.0,4.04,0.558
2026-09-02 16:00:00,1077.9,152.8,184.2,117.5,153.2,607.6,4.23,0.564
2026-09-02 17:00:00,1104.0,162.3,204.1,112.6,140.6,619.6,3.86,0.561
2026-09-02 18:00:00,1178.3,155.6,190.7,117.7,145.3,609.3,4.2,0.517
2026-09-02 19:00:00,1151.2,160.6,192.6,111.0,144.5,608.6,4.28,0.529
2026-09-02 20:00:00,1107.9,160.5,184.5,115.8,150.6,611.4,4.39,0.552
2026-09-02 21:00:00,1100.5,174.2,199.4,109.5,136.8,619.9,4.11,0.563
2026-09-02 22:00:00,1140.9,153.1,198.1,117.9,153.1,622.2,4.12,0.545
2026-09-02 23:00:00,840.9,156.7,183.6,114.9,148.7,603.9,4.19,0.718
2026-09-03 00:00:00,863.8,149.8,176.3,106.1,134.5,566.7,4.45,0.656
2026-09-03 01:00:00,902.0,153.1,185.5,98.8,154.7,592.0,4.22,0.656
2026-09-03 02:00:00,935.4,152.8,180.1,106.2,162.9,602.0,4.33,0.644
2026-09-03 03:00:00,920.2,154.1,192.5,112.9,153.0,612.5,4.16,0.666
2026-09-03 04:00:00,822.6,146.1,185.8,107.8,156.4,596.1,4.12,0.725
2026-09-03 05:00:00,917.3,160.0,185.5,108.9,145.7,600.1,4.17,0.654
2026-09-03 06:00:00,913.0,148.3,172.7,111.9,131.7,564.6,4.41,0.618
2026-09-03 07:00:00,1188.8,170.3,189.5,116.7,130.2,606.7,4.37,0.51
2026-09-03 08:00:00,1234.7,161.7,199.3,120.7,147.0,628.8,4.23,0.509
2026-09-03 09:00:00,1109.6,159.6,197.4,116.4,140.3,613.6,4.07,0.553
2026-09-03 10:00:00,1164.8,156.0,198.6,120.2,137.7,612.5,4.2,0.526
2026-09-03 11:00:00,1209.7,167.2,186.5,116.7,144.5,614.8,4.24,0.508
2026-09-03 12:00:00,1137.2,169.8,193.1,117.1,149.9,630.0,4.19,0.554
2026-09-03 13:00:00,1247.6,165.7,200.3,115.0,133.4,614.3,4.12,0.492
2026-09-03 14:00:00,1212.1,163.4,185.4,112.9,141.4,603.0,4.37,0.498
2026-09-03 15:00:00,1232.0,158.8,194.0,122.6,157.1,632.4,4.44,0.513
2026-09-03 16:00:00,1185.4,162.0,193.4,115.5,136.4,607.3,4.22,0.512
2026-09-03 17:00:00,1236.8,156.1,191.9,119.1,152.0,619.1,4.26,0.501
2026-09-03 18:00:00,1248.4,160.7,184.2,116.7,141.1,602.7,4.48,0.483
2026-09-03 19:00:00,1221.8,166.3,190.4,113.2,149.4,619.3,4.16,0.507
2026-09-03 20:00:00,1224.2,173.0,190.0,115.7,153.8,632.5,4.27,0.517
2026-09-03 21:00:00,1227.7,182.1,190.5,121.4,150.9,645.0,4.4,0.525
2026-09-03 22:00:00,1190.1,160.0,186.6,117.0,152.3,615.9,4.33,0.518
2026-09-03 23:00:00,957.1,161.7,178.5,102.1,135.8,578.1,4.31,0.604
2026-09-04 00:00:00,958.6,154.6,180.1,108.1,153.9,596.7,4.45,0.622
2026-09-04 01:00:00,978.8,153.1,182.6,116.6,138.2,590.5,4.41,0.603
2026-09-04 02:00:00,1001.7,157.7,179.1,109.2,147.1,593.0,4.44,0.592
2026-09-04 03:00:00,930.7,152.3,175.4,101.1,147.1,575.8,4.39,0.619
2026-09-04 04:00:00,964.3,154.1,178.5,116.7,148.9,598.1,4.36,0.62
2026-09-04 05:00:00,1021.1,153.5,169.8,113.3,147.7,584.2,4.56,0.572
2026-09-04 06:00:00,943.7,144.1,178.4,108.3,138.2,569.0,4.29,0.603
2026-09-04 07:00:00,1201.2,154.8,184.3,113.5,134.2,586.9,4.35,0.489
2026-09-04 08:00:00,1237.1,169.6,185.1,120.3,152.0,626.9,4.4,0.507
2026-09-04 09:00:00,1259.3,165.0,189.8,114.3,146.5,615.6,4.28,0.489
2026-09-04 10:00:00,1229.8,161.8,173.4,120.3,154.2,609.7,4.58,0.496
2026-09-04 11:00:00,1275.2,167.4,174.2,119.0,144.6,605.3,4.74,0.475
2026-09-04 12:00:00,1257.9,171.4,184.1,117.4,133.8,606.7,4.51,0.482
2026-09-04 13:00:00,1256.3,167.6,181.9,117.0,152.7,619.2,4.67,0.493
2026-09-04 14:00:00,1245.0,162.1,181.7,115.4,142.0,601.2,4.48,0.483
2026-09-04 15:00:00,1305.6,176.1,179.9,121.8,147.7,625.5,4.64,0.479
2026-09-04 16:00:00,1215.3,174.2,181.6,111.9,139.8,607.5,4.53,0.5
2026-09-04 17:00:00,1150.5,164.7,179.9,107.3,158.2,610.1,4.48,0.53
2026-09-04 18:00:00,1274.7,173.2,181.3,119.3,138.0,611.8,4.62,0.48
2026-09-04 19:00:00,1200.3,171.5,174.2,117.5,142.3,605.5,4.72,0.504
2026-09-04 20:00:00,1217.7,171.6,164.8,117.4,145.9,599.6,4.91,0.492
2026-09-04 21:00:00,1257.2,170.3,179.9,118.1,136.3,604.4,4.56,0.481
2026-09-04 22:00:00,1152.6,165.5,177.7,112.5,147.6,603.4,4.52,0.523
2026-09-04 23:00:00,902.0,153.7,165.3,110.7,157.9,587.6,4.52,0.651
2026-09-05 00:00:00,886.8,143.3,156.5,107.0,141.1,547.8,4.75,0.618
2026-09-05 01:00:00,911.9,155.2,164.4,105.8,148.2,573.6,4.61,0.629
2026-09-05 02:00:00,951.8,144.7,166.0,107.5,123.0,541.3,4.56,0.569
2026-09-05 03:00:00,951.4,148.0,168.8,116.9,144.7,578.4,4.62,0.608
2026-09-05 04:00:00,939.2,160.1,155.5,101.5,142.5,559.6,4.97,0.596
2026-09-05 05:00:00,876.5,154.5,155.9,108.9,138.5,557.8,4.74,0.636
2026-09-05 06:00:00,841.5,156.8,158.9,99.3,153.7,568.7,4.75,0.676
2026-09-05 07:00:00,1180.5,161.5,166.7,114.1,142.4,584.6,4.73,0.495
2026-09-05 08:00:00,1158.3,155.2,159.4,112.2,143.6,570.4,4.93,0.492
2026-09-05 09:00:00,1187.1,162.0,167.5,106.3,142.0,577.8,4.75,0.487
2026-09-05 10:00:00,1191.7,164.2,167.9,116.3,129.7,578.1,4.84,0.485
2026-09-05 11:00:00,1168.1,163.0,164.0,112.7,135.9,575.7,4.81,0.493
2026-09-05 12:00:00,1186.0,170.2,164.8,106.3,152.7,593.9,4.94,0.501
2026-09-05 13:00:00,1163.5,160.2,161.1,117.4,128.1,566.9,4.91,0.487
2026-09-05 14:00:00,1170.2,164.8,169.5,120.0,138.9,593.2,4.69,0.507
2026-09-05 15:00:00,1123.1,154.6,155.5,119.0,141.8,571.0,4.92,0.508
2026-09-05 16:00:00,1137.7,163.9,157.2,114.9,158.9,594.9,5.01,0.523
2026-09-05 17:00:00,1147.1,161.6,160.1,113.9,151.1,586.7,5.01,0.511
2026-09-05 18:00:00,1165.2,157.9,164.6,119.4,140.5,582.6,4.87,0.5
2026-09-05 19:00:00,1119.1,158.9,150.8,119.7,155.4,584.9,5.2,0.523
2026-09-05 20:00:00,1147.6,160.5,152.4,118.2,139.1,570.2,5.2,0.497
2026-09-05 21:00:00,1116.6,158.6,147.3,109.1,153.1,568.2,5.17,0.509
2026-09-05 22:00:00,1118.4,171.0,157.5,113.8,134.1,576.3,4.94,0.515
2026-09-05 23:00:00,888.4,149.4,143.4,109.0,153.6,555.4,5.14,0.625
2026-09-06 00:00:00,786.5,143.9,143.3,97.4,141.8,526.4,4.96,0.669
2026-09-06 01:00:00,807.9,133.8,149.1,107.1,136.8,526.7,5.01,0.652
2026-09-06 02:00:00,798.6,140.6,142.1,114.1,143.3,540.0,5.09,0.676
2026-09-06 03:00:00,766.1,142.9,145.2,106.7,147.2,542.0,4.99,0.707
2026-09-06 04:00:00,821.5,142.9,144.4,111.4,141.0,539.7,5.09,0.657
2026-09-06 05:00:00,869.2,157.4,150.8,107.5,149.4,565.1,5.06,0.65
2026-09-06 06:00:00,830.8,146.4,148.5,105.5,140.3,540.7,4.96,0.651
2026-09-06 07:00:00,1105.7,167.5,152.2,114.2,150.0,583.9,5.07,0.528
2026-09-06 08:00:00,1135.1,161.5,155.9,110.1,148.5,576.0,5.14,0.507
2026-09-06 09:00:00,1141.9,161.6,162.3,109.7,144.5,578.1,4.96,0.506
2026-09-06 10:00:00,1091.6,158.6,157.3,117.4,141.5,574.8,4.93,0.527
2026-09-06 11:00:00,1140.2,161.3,150.2,119.0,146.2,576.7,5.15,0.506
2026-09-06 12:00:00,1095.0,169.6,159.0,108.4,149.4,586.4,4.93,0.536
2026-09-06 13:00:00,1061.7,143.9,149.4,115.4,161.5,570.1,5.14,0.537
2026-09-06 14:00:00,1069.7,146.1,162.3,111.4,152.5,572.4,4.72,0.535
2026-09-06 15:00:00,1038.3,153.5,159.5,112.3,152.8,578.1,4.74,0.557
2026-09-06 16:00:00,1058.9,157.7,156.8,113.3,169.7,597.6,4.87,0.564
2026-09-06 17:00:00,1077.6,162.6,157.1,115.9,149.1,584.8,4.87,0.543
2026-09-06 18:00:00,1118.5,163.2,157.1,113.3,148.9,582.4,4.93,0.521
2026-09-06 19:00:00,1151.1,159.5,163.0,119.4,150.6,592.5,4.92,0.515
2026-09-06 20:00:00,1043.2,163.1,154.4,112.3,136.9,566.7,4.97,0.543
2026-09-06 21:00:00,1106.3,166.0,160.0,115.2,141.4,582.6,4.92,0.527
2026-09-06 22:00:00,1057.3,158.7,161.9,108.1,141.0,569.6,4.73,0.539
2026-09-06 23:00:00,851.7,154.1,148.0,114.9,150.2,567.2,4.94,0.666
2026-09-07 00:00:00,832.0,149.1,147.5,107.7,143.6,547.9,5.02,0.658
2026-09-07 01:00:00,774.3,141.5,143.1,107.2,146.1,537.9,5.07,0.695
2026-09-07 02:00:00,872.8,153.5,147.7,100.4,153.7,555.3,4.94,0.636
2026-09-07 03:00:00,821.2,147.6,142.7,102.2,151.9,544.4,5.08,0.663
2026-09-07 04:00:00,826.0,147.2,156.2,110.6,143.7,557.7,4.95,0.675
2026-09-07 05:00:00,809.7,155.3,161.6,106.4,139.6,562.9,4.64,0.695
2026-09-07 06:00:00,826.9,132.5,160.9,98.0,154.1,545.5,4.61,0.66
2026-09-07 07:00:00,1127.6,152.2,156.8,117.3,151.2,577.6,4.98,0.512
2026-09-07 08:00:00,1108.9,152.8,168.6,110.5,132.1,564.0,4.72,0.509
2026-09-07 09:00:00,1130.1,158.7,173.4,118.9,142.5,593.5,4.61,0.525
2026-09-07 10:00:00,1134.5,159.5,164.9,113.0,146.3,583.7,4.82,0.515
2026-09-07 11:00:00,1171.3,153.7,169.6,115.1,151.2,589.6,4.63,0.503
2026-09-07 12:00:00,1116.5,154.3,157.9,117.6,152.3,582.1,4.88,0.521
2026-09-07 13:00:00,1080.4,153.5,168.7,108.4,147.3,577.8,4.68,0.535
2026-09-07 14:00:00,1173.0,177.5,166.0,110.4,149.7,603.6,4.81,0.515
2026-09-07 15:00:00,1127.8,171.6,171.5,112.4,145.5,600.9,4.62,0.533
2026-09-07 16:00:00,1182.1,160.7,165.3,117.9,139.6,583.5,4.83,0.494
2026-09-07 17:00:00,1160.3,160.0,175.8,108.7,142.9,587.4,4.6,0.506
2026-09-07 18:00:00,1146.1,154.7,178.4,107.0,145.2,585.3,4.6,0.511
2026-09-07 19:00:00,1166.8,151.1,170.9,117.5,144.7,584.1,4.7,0.501
2026-09-07 20:00:00,1226.8,164.5,172.0,113.3,129.9,579.6,4.76,0.472
2026-09-07 21:00:00,1235.1,159.6,167.9,114.3,141.8,583.6,4.79,0.473
2026-09-07 22:00:00,1168.7,162.1,175.8,106.8,145.4,590.1,4.65,0.505
2026-09-07 23:00:00,915.7,141.6,166.1,105.2,142.7,555.6,4.65,0.607
2026-09-08 00:00:00,951.6,148.3,163.2,108.8,143.0,563.3,4.78,0.592
2026-09-08 01:00:00,888.1,150.9,171.8,110.9,148.9,582.5,4.53,0.656
2026-09-08 02:00:00,933.1,154.2,169.6,105.2,136.4,565.4,4.6,0.606
2026-09-08 03:00:00,924.2,154.1,166.9,114.7,132.0,567.7,4.6,0.614
2026-09-08 04:00:00,939.7,144.4,170.7,105.8,142.2,563.1,4.56,0.599
2026-09-08 05:00:00,903.1,155.8,178.3,104.8,151.1,590.0,4.43,0.653
2026-09-08 06:00:00,880.0,144.8,175.8,113.1,158.5,592.3,4.32,0.673
2026-09-08 07:00:00,1126.4,164.5,181.5,114.0,151.3,611.2,4.39,0.543
2026-09-08 08:00:00,1163.0,162.3,187.2,111.9,133.3,594.6,4.36,0.511
2026-09-08 09:00:00,1189.1,155.2,179.8,114.1,143.1,592.3,4.56,0.498
2026-09-08 10:00:00,1197.8,162.0,186.8,120.4,147.1,616.2,4.32,0.514
2026-09-08 11:00:00,1278.6,169.7,190.8,122.8,146.4,629.8,4.35,0.493
2026-09-08 12:00:00,1252.1,170.0,187.4,113.0,149.3,619.7,4.4,0.495
2026-09-08 13:00:00,1182.1,162.4,190.0,114.4,137.7,604.4,4.12,0.511
2026-09-08 14:00:00,1230.2,174.6,186.2,116.1,145.5,622.4,4.4,0.506
2026-09-08 15:00:00,1205.9,170.3,192.4,111.2,148.4,622.2,4.25,0.516
2026-09-08 16:00:00,1212.1,163.0,193.3,115.1,151.6,623.0,4.23,0.514
2026-09-08 17:00:00,1230.2,169.9,177.1,115.8,138.6,601.3,4.73,0.489
2026-09-08 18:00:00,1246.9,177.7,198.7,120.7,142.2,639.4,4.06,0.513
2026-09-08 19:00:00,1214.7,176.4,176.8,120.2,123.4,596.8,4.55,0.491
2026-09-08 20:00:00,1264.9,159.6,191.2,115.3,140.0,606.1,4.13,0.479
2026-09-08 21:00:00,1188.6,157.9,197.1,113.9,140.8,609.7,4.11,0.513
2026-09-08 22:00:00,1229.5,174.2,192.2,118.4,136.8,621.7,4.25,0.506
2026-09-08 23:00:00,1060.6,151.4,180.9,109.2,146.3,587.8,4.36,0.554
2026-09-09 00:00:00,977.8,146.1,180.2,111.8,144.6,582.6,4.44,0.596
2026-09-09 01:00:00,1020.2,153.0,192.6,110.2,126.9,582.6,4.18,0.571
2026-09-09 02:00:00,973.0,156.3,176.4,105.4,146.7,584.9,4.44,0.601
2026-09-09 03:00:00,989.7,153.9,192.5,105.9,137.6,589.9,4.06,0.596
2026-09-09 04:00:00,966.8,149.6,186.0,115.0,148.9,599.4,4.3,0.62
2026-09-09 05:00:00,962.0,149.2,180.3,108.4,134.7,572.7,4.34,0.595
2026-09-09 06:00:00,939.7,148.0,182.7,115.1,145.2,591.0,4.21,0.629
2026-09-09 07:00:00,1240.8,160.6,191.2,114.0,142.7,608.4,4.18,0.49
2026-09-09 08:00:00,1194.5,177.4,199.1,116.0,147.4,640.0,4.07,0.536
2026-09-09 09:00:00,1245.9,167.9,200.3,125.7,146.0,639.8,4.18,0.514
2026-09-09 10:00:00,1258.8,172.0,188.5,112.2,143.0,615.6,4.57,0.489
2026-09-09 11:00:00,1231.6,162.5,194.1,108.2,132.7,597.5,4.25,0.485
2026-09-09 12:00:00,1206.6,163.2,190.9,120.3,133.2,607.5,4.24,0.504
2026-09-09 13:00:00,1230.1,161.1,202.4,112.4,140.3,616.2,3.96,0.501
2026-09-09 14:00:00,1200.8,148.1,188.0,114.9,144.9,596.0,4.4,0.496
2026-09-09 15:00:00,1241.7,157.6,204.1,113.7,140.1,615.5,3.89,0.496
2026-09-09 16:00:00,1142.0,150.5,192.3,114.6,150.0,607.4,4.26,0.532
2026-09-09 17:00:00,1191.3,150.1,188.1,111.0,142.8,592.0,4.41,0.497
2026-09-09 18:00:00,1130.3,153.7,188.2,112.5,137.3,591.7,4.33,0.524
2026-09-09 19:00:00,1144.4,169.4,187.8,115.4,142.8,615.5,4.3,0.538
2026-09-09 20:00:00,1241.1,165.6,188.6,112.0,146.8,612.9,4.42,0.494
2026-09-09 21:00:00,1221.2,172.7,194.4,112.7,147.6,627.4,4.24,0.514
2026-09-09 22:00:00,1161.1,164.7,185.3,112.6,160.0,622.7,4.32,0.536
2026-09-09 23:00:00,870.1,153.8,170.0,101.0,139.6,564.5,4.65,0.649
2026-09-10 00:00:00,815.2,141.3,176.7,103.7,144.4,566.1,4.28,0.694
2026-09-10 01:00:00,896.2,153.5,172.0,107.9,148.4,581.7,4.54,0.649
2026-09-10 02:00:00,996.1,159.2,180.3,108.3,144.8,592.6,4.17,0.595
2026-09-10 03:00:00,922.7,148.1,176.5,107.0,141.0,572.5,4.5,0.62
2026-09-10 04:00:00,884.1,153.1,174.8,107.0,132.6,567.6,4.52,0.642
2026-09-10 05:00:00,916.0,154.6,189.8,105.3,140.9,590.6,4.1,0.645
2026-09-10 06:00:00,841.2,144.6,176.9,108.8,136.4,566.6,4.37,0.674
2026-09-10 07:00:00,1141.6,154.6,187.8,119.3,131.2,592.9,4.36,0.519
2026-09-10 08:00:00,1151.6,154.7,177.4,111.9,138.6,582.7,4.5,0.506
2026-09-10 09:00:00,1141.3,161.9,182.1,115.5,136.6,596.1,4.49,0.522
2026-09-10 10:00:00,1168.3,164.5,186.7,113.2,149.7,614.2,4.29,0.526
2026-09-10 11:00:00,1148.9,156.9,179.2,115.2,149.8,601.2,4.46,0.523
2026-09-10 12:00:00,1156.6,162.2,188.5,120.2,137.8,608.7,4.4,0.526
2026-09-10 13:00:00,1105.6,163.2,175.5,114.7,142.9,596.3,4.64,0.539
2026-09-10 14:00:00,1157.7,165.8,181.2,106.8,130.1,584.0,4.42,0.504
2026-09-10 15:00:00,1179.9,172.4,179.8,116.3,141.0,609.6,4.46,0.517
2026-09-10 16:00:00,1085.7,166.5,179.6,117.1,148.2,611.3,4.4,0.563
2026-09-10 17:00:00,1085.5,152.8,174.8,111.3,151.6,590.5,4.62,0.544
2026-09-10 18:00:00,1160.3,172.3,178.6,118.0,139.3,608.2,4.45,0.524
2026-09-10 19:00:00,1104.0,156.5,176.0,109.8,153.4,595.8,4.58,0.54
2026-09-10 20:00:00,1157.2,168.3,174.7,108.0,132.9,583.9,4.68,0.505
2026-09-10 21:00:00,1090.0,159.5,177.7,112.8,135.0,585.0,4.49,0.537
2026-09-10 22:00:00,1154.1,159.5,177.9,106.8,150.7,594.9,4.62,0.515
2026-09-10 23:00:00,845.6,137.2,164.7,105.2,158.4,565.5,4.57,0.669
2026-09-11 00:00:00,848.0,147.1,162.4,111.3,148.9,569.8,4.63,0.672
2026-09-11 01:00:00,891.9,140.8,169.3,99.7,144.7,554.4,4.45,0.622
2026-09-11 02:00:00,822.9,152.8,161.0,100.5,127.4,541.7,4.74,0.658
2026-09-11 03:00:00,801.2,155.2,159.1,100.9,128.8,544.0,4.63,0.679
2026-09-11 04:00:00,817.2,142.0,161.0,105.2,146.0,554.2,4.69,0.678
2026-09-11 05:00:00,847.7,150.0,169.3,104.7,142.1,566.1,4.49,0.668
2026-09-11 06:00:00,776.3,140.6,150.9,110.0,136.2,537.6,4.77,0.693
2026-09-11 07:00:00,1112.8,156.3,172.5,116.6,145.5,590.9,4.58,0.531
2026-09-11 08:00:00,1071.3,162.9,157.0,113.8,145.9,579.5,5.06,0.541
2026-09-11 09:00:00,1130.2,160.6,168.9,113.8,152.6,595.9,4.74,0.527
2026-09-11 10:00:00,1006.3,165.7,170.7,111.7,146.1,594.2,4.51,0.591
2026-09-11 11:00:00,1062.8,154.9,166.5,108.1,154.8,584.4,4.75,0.55
2026-09-11 12:00:00,1031.8,162.4,163.2,114.2,145.1,584.9,4.76,0.567
2026-09-11 13:00:00,1062.6,158.4,160.0,107.1,144.1,569.6,5.15,0.536
2026-09-11 14:00:00,1101.1,164.3,163.6,115.9,153.5,597.4,4.84,0.542
2026-09-11 15:00:00,1087.3,156.2,161.1,116.9,137.2,571.5,4.83,0.526
2026-09-11 16:00:00,1086.1,158.6,157.8,113.0,167.5,596.9,5.05,0.55
2026-09-11 17:00:00,1090.9,158.4,159.9,111.6,148.0,577.9,4.75,0.53
2026-09-11 18:00:00,1105.3,154.7,162.3,114.2,148.0,579.3,4.86,0.524
2026-09-11 19:00:00,1064.8,161.9,155.5,100.2,149.2,566.8,5.13,0.532
2026-09-11 20:00:00,1126.9,164.6,157.0,114.4,160.0,596.0,4.98,0.529
2026-09-11 21:00:00,1127.7,164.3,153.8,112.7,151.3,582.1,4.92,0.516
2026-09-11 22:00:00,1120.4,169.6,161.8,112.8,132.2,576.4,4.84,0.514
2026-09-11 23:00:00,869.0,157.8,153.3,109.6,156.2,576.9,4.99,0.664
2026-09-12 00:00:00,862.7,146.6,151.1,106.3,142.3,546.2,4.94,0.633
2026-09-12 01:00:00,926.5,153.9,156.6,103.6,145.9,560.0,4.77,0.604
2026-09-12 02:00:00,855.3,144.7,149.4,105.8,134.8,534.7,4.89,0.625
2026-09-12 03:00:00,850.7,148.4,150.4,106.5,149.2,554.6,4.87,0.652
2026-09-12 04:00:00,838.4,144.1,149.3,106.4,139.8,539.6,4.96,0.644
2026-09-12 05:00:00,832.1,157.2,146.8,106.4,145.8,556.2,5.09,0.668
2026-09-12 06:00:00,828.2,149.4,144.2,109.9,142.7,546.2,5.12,0.66
2026-09-12 07:00:00,1104.2,158.4,167.4,108.3,160.4,594.4,4.78,0.538
2026-09-12 08:00:00,1136.5,168.3,155.0,114.1,160.9,598.3,4.93,0.526
2026-09-12 09:00:00,1154.4,148.9,154.4,119.0,145.4,567.7,4.96,0.492
2026-09-12 10:00:00,1148.3,149.6,159.6,106.8,145.5,561.4,4.99,0.489
2026-09-12 11:00:00,1123.6,165.3,157.7,113.8,142.0,578.8,4.86,0.515
2026-09-12 12:00:00,1185.7,163.7,151.5,112.3,153.8,581.4,5.14,0.49
2026-09-12 13:00:00,1184.0,164.8,164.1,113.1,142.4,584.3,4.9,0.494
2026-09-12 14:00:00,1156.4,154.1,157.0,110.3,141.6,563.0,4.92,0.487
2026-09-12 15:00:00,1143.0,161.3,151.5,112.9,152.8,578.5,5.04,0.506
2026-09-12 16:00:00,1188.9,175.5,164.7,122.1,140.7,603.0,4.86,0.507
2026-09-12 17:00:00,1180.2,168.1,161.6,109.4,144.7,583.8,4.97,0.495
2026-09-12 18:00:00,1126.7,161.7,150.4,108.5,132.3,553.0,5.2,0.491
2026-09-12 19:00:00,1178.7,160.4,167.6,109.3,150.6,587.9,4.84,0.499
2026-09-12 20:00:00,1194.0,161.4,162.7,121.8,160.5,606.4,4.92,0.508
2026-09-12 21:00:00,1156.9,149.3,158.3,112.1,150.8,570.4,4.92,0.493
2026-09-12 22:00:00,1198.5,165.5,168.0,114.9,156.7,605.1,4.71,0.505
2026-09-12 23:00:00,884.4,154.9,150.1,105.5,138.2,548.7,4.91,0.62
2026-09-13 00:00:00,985.4,144.9,153.0,105.9,146.9,550.7,5.0,0.559
2026-09-13 01:00:00,985.5,150.4,150.2,108.7,137.5,546.7,5.06,0.555
2026-09-13 02:00:00,936.0,145.2,155.1,118.2,143.2,561.6,4.71,0.6
2026-09-13 03:00:00,960.5,147.4,155.8,114.6,151.2,569.0,4.82,0.592
2026-09-13 04:00:00,866.2,149.3,150.6,103.2,145.8,548.9,5.02,0.634
2026-09-13 05:00:00,912.7,138.6,148.6,110.4,133.7,531.3,5.01,0.582
2026-09-13 06:00:00,945.3,156.2,154.8,105.3,134.5,550.8,4.78,0.583
2026-09-13 07:00:00,1180.3,167.6,162.5,107.4,134.0,571.5,5.09,0.484
2026-09-13 08:00:00,1245.0,164.5,159.0,120.2,148.9,592.7,5.03,0.476
2026-09-13 09:00:00,1291.8,153.2,160.5,121.9,161.5,597.2,5.07,0.462
2026-09-13 10:00:00,1182.4,157.2,167.4,118.7,155.9,599.3,4.83,0.507
2026-09-13 11:00:00,1195.8,171.2,152.6,113.0,129.8,566.7,5.11,0.474
2026-09-13 12:00:00,1234.7,148.9,168.6,115.2,156.4,589.1,4.76,0.477
2026-09-13 13:00:00,1284.0,165.7,167.5,120.1,152.5,605.8,5.05,0.472
2026-09-13 14:00:00,1185.7,156.3,173.6,116.2,132.6,578.8,4.74,0.488
2026-09-13 15:00:00,1237.9,170.5,167.1,114.4,142.6,594.6,4.92,0.48
2026-09-13 16:00:00,1293.4,164.2,175.5,110.9,153.8,604.3,4.75,0.467
2026-09-13 17:00:00,1172.1,165.2,166.6,114.8,149.4,596.0,4.73,0.508
2026-09-13 18:00:00,1185.2,166.7,170.3,118.9,134.5,590.5,4.84,0.498
2026-09-13 19:00:00,1215.0,175.7,175.2,110.6,149.9,611.4,4.58,0.503
2026-09-13 20:00:00,1211.2,163.3,169.8,117.8,127.9,578.8,4.79,0.478
2026-09-13 21:00:00,1257.3,168.8,179.4,117.8,143.2,609.2,4.46,0.485
2026-09-13 22:00:00,1236.5,156.7,169.5,118.9,154.1,599.2,4.63,0.485
2026-09-13 23:00:00,904.9,157.9,165.0,111.1,145.1,579.1,4.66,0.64
2026-09-14 00:00:00,983.9,149.7,171.7,106.8,141.0,569.2,4.49,0.579
2026-09-14 01:00:00,944.2,149.1,169.7,102.1,152.1,573.1,4.4,0.607
2026-09-14 02:00:00,1007.4,155.2,179.0,108.1,152.8,595.0,4.45,0.591
2026-09-14 03:00:00,939.0,142.9,163.9,112.0,155.5,574.3,4.86,0.612
2026-09-14 04:00:00,936.7,153.5,161.5,106.2,152.0,573.3,4.85,0.612
2026-09-14 05:00:00,975.7,159.7,165.5,106.6,153.7,585.5,4.66,0.6
2026-09-14 06:00:00,981.1,155.9,174.7,102.2,150.9,583.8,4.48,0.595
2026-09-14 07:00:00,1227.6,155.7,183.3,122.7,147.1,608.8,4.55,0.496
