date;soilm;flag;ori_flag
2001-03-21 09:00:00;0.33621;G;M
2001-03-21 12:00:00;0.33475;G;M
2001-03-21 15:00:00;0.33358;G;M
2001-03-21 18:00:00;0.33305;G;M
2001-03-21 21:00:00;0.33417;G;M
2001-03-22 00:00:00;0.35722;G;M
2001-03-22 03:00:00;0.35902;G;M
2001-03-22 06:00:00;0.35934;G;M
2001-03-22 09:00:00;0.35653;G;M
2001-03-22 12:00:00;0.3572;G;M
2001-03-22 15:00:00;0.35585;G;M
2001-03-22 18:00:00;0.35556;G;M
2001-03-22 21:00:00;0.35544;G;M
2001-03-23 00:00:00;0.35555;G;M
2001-03-23 03:00:00;0.35699;G;M
2001-03-23 06:00:00;0.3584;G;M
2001-03-23 09:00:00;0.35768;G;M
2001-03-23 12:00:00;0.35713;G;M
2001-03-23 15:00:00;0.3539;G;M
2001-03-23 18:00:00;0.35508;G;M
2001-03-23 21:00:00;0.35616;G;M
2001-03-24 00:00:00;0.3601;M;M
2001-03-24 03:00:00;0.36208;M;M
2001-03-24 06:00:00;0.36141;M;M
2001-03-24 09:00:00;0.36002;M;M
2001-03-24 12:00:00;0.35976;M;M
2001-03-24 15:00:00;0.35948;M;M
2001-03-24 18:00:00;0.35908;M;M
2001-03-24 21:00:00;0.35917;M;M
2001-03-25 00:00:00;0.37016;G;M
2001-03-25 03:00:00;0.37122;G;M
2001-03-25 06:00:00;0.37286;G;M
2001-03-25 09:00:00;0.36995;G;M
2001-03-25 12:00:00;0.36906;G;M
2001-03-25 15:00:00;0.36799;G;M
2001-03-25 18:00:00;0.36742;G;M
2001-03-25 21:00:00;0.36808;G;M
2001-03-26 00:00:00;0.3801;G;M
2001-03-26 03:00:00;0.37939;G;M
2001-03-26 06:00:00;0.38065;G;M
2001-03-26 09:00:00;0.37862;G;M
2001-03-26 12:00:00;0.37787;G;M
2001-03-26 15:00:00;0.37772;G;M
2001-03-26 18:00:00;0.3773;G;M
2001-03-26 21:00:00;0.37594;G;M
2001-03-27 00:00:00;0.36388;G;M
2001-03-27 03:00:00;0.36394;G;M
2001-03-27 06:00:00;0.3636;G;M
2001-03-27 09:00:00;0.36398;G;M
2001-03-27 12:00:00;0.3619;G;M
2001-03-27 15:00:00;0.36003;G;M
2001-03-27 18:00:00;0.3607;G;M
2001-03-27 21:00:00;0.36169;G;M
2001-03-28 00:00:00;0.35009;G;M
2001-03-28 03:00:00;0.34937;G;M
2001-03-28 06:00:00;0.35041;G;M
2001-03-28 09:00:00;0.35044;G;M
2001-03-28 12:00:00;0.35008;G;M
2001-03-28 15:00:00;0.34899;G;M
2001-03-28 18:00:00;0.34721;G;M
2001-03-28 21:00:00;0.34715;G;M
2001-03-29 00:00:00;0.35351;G;M
2001-03-29 03:00:00;0.35402;G;M
2001-03-29 06:00:00;0.35521;G;M
2001-03-29 09:00:00;0.35514;G;M
2001-03-29 12:00:00;0.35355;G;M
2001-03-29 15:00:00;0.35109;G;M
2001-03-29 18:00:00;0.3504;G;M
2001-03-29 21:00:00;0.35072;G;M
2001-03-30 00:00:00;0.35703;G;M
2001-03-30 03:00:00;0.35858;G;M
2001-03-30 06:00:00;0.35751;G;M
2001-03-30 09:00:00;0.35735;G;M
2001-03-30 12:00:00;0.35578;G;M
2001-03-30 15:00:00;0.35509;G;M
2001-03-30 18:00:00;0.35404;G;M
2001-03-30 21:00:00;0.35456;G;M
2001-03-31 00:00:00;0.35216;G;M
2001-03-31 03:00:00;0.35319;G;M
2001-03-31 06:00:00;0.35306;G;M
2001-03-31 09:00:00;0.35335;G;M
2001-03-31 12:00:00;0.3508;G;M
2001-03-31 15:00:00;0.3503;G;M
2001-03-31 18:00:00;0.34874;G;M
2001-03-31 21:00:00;0.34941;G;M
2001-04-01 00:00:00;0.35301;M;M
2001-04-01 03:00:00;0.35268;G;M
2001-04-01 06:00:00;0.35378;G;M
2001-04-01 09:00:00;0.3527;G;M
2001-04-01 12:00:00;0.35136;G;M
2001-04-01 15:00:00;0.35101;G;M
2001-04-01 18:00:00;0.35052;G;M
2001-04-01 21:00:00;0.34988;G;M
2001-04-02 00:00:00;0.36243;G;M
2001-04-02 03:00:00;0.36323;G;M
2001-04-02 06:00:00;0.36197;G;M
2001-04-02 09:00:00;0.36241;G;M
2001-04-02 12:00:00;0.36094;G;M
2001-04-02 15:00:00;0.35909;G;M
2001-04-02 18:00:00;0.35808;G;M
2001-04-02 21:00:00;0.35956;G;M
2001-04-03 00:00:00;0.35892;G;M
2001-04-03 03:00:00;0.3612;G;M
2001-04-03 06:00:00;0.36097;G;M
2001-04-03 09:00:00;0.35958;G;M
2001-04-03 12:00:00;0.35855;G;M
2001-04-03 15:00:00;0.35776;G;M
2001-04-03 18:00:00;0.35796;G;M
2001-04-03 21:00:00;0.35692;G;M
2001-04-04 00:00:00;0.35897;G;M
2001-04-04 03:00:00;0.36101;G;M
2001-04-04 06:00:00;0.35952;G;M
2001-04-04 09:00:00;0.3611;G;M
2001-04-04 12:00:00;0.35838;G;M
2001-04-04 15:00:00;0.35748;G;M
2001-04-04 18:00:00;0.3566;G;M
2001-04-04 21:00:00;0.35779;G;M
2001-04-05 00:00:00;0.36032;G;M
2001-04-05 03:00:00;0.36162;G;M
2001-04-05 06:00:00;0.36381;G;M
2001-04-05 09:00:00;0.35942;G;M
2001-04-05 12:00:00;0.35959;G;M
2001-04-05 15:00:00;0.35773;G;M
2001-04-05 18:00:00;0.35801;G;M
2001-04-05 21:00:00;0.35818;G;M
2001-04-06 00:00:00;0.36686;G;M
2001-04-06 03:00:00;0.36831;G;M
2001-04-06 06:00:00;0.36842;G;M
2001-04-06 09:00:00;0.36901;G;M
2001-04-06 12:00:00;0.36598;G;M
2001-04-06 15:00:00;0.3654;G;M
2001-04-06 18:00:00;0.36528;G;M
2001-04-06 21:00:00;0.36679;G;M
2001-04-07 00:00:00;0.37047;G;M
2001-04-07 03:00:00;0.37182;G;M
2001-04-07 06:00:00;0.37363;G;M
2001-04-07 09:00:00;0.37278;G;M
2001-04-07 12:00:00;0.37041;G;M
2001-04-07 15:00:00;0.37102;G;M
2001-04-07 18:00:00;0.36984;G;M
2001-04-07 21:00:00;0.36995;G;M
2001-04-08 00:00:00;0.36703;G;M
2001-04-08 03:00:00;0.36862;G;M
2001-04-08 06:00:00;0.36881;G;M
2001-04-08 09:00:00;0.36878;G;M
2001-04-08 12:00:00;0.36752;G;M
2001-04-08 15:00:00;0.36521;G;M
2001-04-08 18:00:00;0.36434;G;M
2001-04-08 21:00:00;0.36716;G;M
2001-04-09 00:00:00;0.35349;G;M
2001-04-09 03:00:00;0.3564;G;M
2001-04-09 06:00:00;0.35579;G;M
2001-04-09 09:00:00;0.35323;G;M
2001-04-09 12:00:00;0.35408;G;M
2001-04-09 15:00:00;0.35198;G;M
2001-04-09 18:00:00;0.35046;G;M
2001-04-09 21:00:00;0.3526;G;M
2001-04-10 00:00:00;0.34575;G;M
2001-04-10 03:00:00;0.34767;G;M
2001-04-10 06:00:00;0.34917;G;M
2001-04-10 09:00:00;0.34839;G;M
2001-04-10 12:00:00;0.34659;G;M
2001-04-10 15:00:00;0.34533;G;M
2001-04-10 18:00:00;0.34481;G;M
2001-04-10 21:00:00;0.34479;G;M
2001-04-11 00:00:00;0.34752;M;M
2001-04-11 03:00:00;0.34919;M;M
2001-04-11 06:00:00;0.35014;M;M
2001-04-11 09:00:00;0.34894;M;M
2001-04-11 12:00:00;0.34806;M;M
2001-04-11 15:00:00;0.34697;M;M
2001-04-11 18:00:00;0.34576;M;M
2001-04-11 21:00:00;0.34771;M;M
2001-04-12 00:00:00;0.34408;G;M
2001-04-12 03:00:00;0.34457;G;M
2001-04-12 06:00:00;0.34429;G;M
2001-04-12 09:00:00;0.34304;G;M
2001-04-12 12:00:00;0.34136;G;M
2001-04-12 15:00:00;0.34273;G;M
2001-04-12 18:00:00;0.34151;G;M
2001-04-12 21:00:00;0.34146;G;M
2001-04-13 00:00:00;0.34047;G;M
2001-04-13 03:00:00;0.34269;G;M
2001-04-13 06:00:00;0.34401;G;M
2001-04-13 09:00:00;0.34304;G;M
2001-04-13 12:00:00;0.34079;G;M
2001-04-13 15:00:00;0.34244;G;M
2001-04-13 18:00:00;0.34012;G;M
2001-04-13 21:00:00;0.33936;G;M
2001-04-14 00:00:00;0.34067;G;M
2001-04-14 03:00:00;0.34196;G;M
2001-04-14 06:00:00;0.34272;G;M
2001-04-14 09:00:00;0.34193;G;M
2001-04-14 12:00:00;0.33951;G;M
2001-04-14 15:00:00;0.3394;G;M
2001-04-14 18:00:00;0.33802;G;M
2001-04-14 21:00:00;0.33922;G;M
2001-04-15 00:00:00;0.33769;G;M
2001-04-15 03:00:00;0.33948;G;M
2001-04-15 06:00:00;0.33969;G;M
2001-04-15 09:00:00;0.33876;G;M
2001-04-15 12:00:00;0.33963;G;M
2001-04-15 15:00:00;0.33622;G;M
2001-04-15 18:00:00;0.33567;G;M
2001-04-15 21:00:00;0.33679;G;M
2001-04-16 00:00:00;0.34382;M;M
2001-04-16 03:00:00;0.34545;G;M
2001-04-16 06:00:00;0.34424;G;M
2001-04-16 09:00:00;0.34435;G;M
2001-04-16 12:00:00;0.34427;G;M
2001-04-16 15:00:00;0.3424;G;M
2001-04-16 18:00:00;0.34188;G;M
2001-04-16 21:00:00;0.34118;G;M
2001-04-17 00:00:00;0.36343;G;M
2001-04-17 03:00:00;0.36514;G;M
2001-04-17 06:00:00;0.36642;G;M
2001-04-17 09:00:00;0.36629;G;M
2001-04-17 12:00:00;0.3651;G;M
2001-04-17 15:00:00;0.36183;G;M
2001-04-17 18:00:00;0.36261;G;M
2001-04-17 21:00:00;0.36323;G;M
2001-04-18 00:00:00;0.37563;G;M
2001-04-18 03:00:00;0.37692;G;M
2001-04-18 06:00:00;0.37696;G;M
2001-04-18 09:00:00;0.37694;G;M
2001-04-18 12:00:00;0.37423;G;M
2001-04-18 15:00:00;0.37557;G;M
2001-04-18 18:00:00;0.37426;G;M
2001-04-18 21:00:00;0.37571;G;M
2001-04-19 00:00:00;0.37828;G;M
2001-04-19 03:00:00;0.3789;G;M
2001-04-19 06:00:00;0.38195;G;M
2001-04-19 09:00:00;0.37858;G;M
2001-04-19 12:00:00;0.37798;G;M
2001-04-19 15:00:00;0.37814;G;M
2001-04-19 18:00:00;0.37808;G;M
2001-04-19 21:00:00;0.3771;G;M
2001-04-20 00:00:00;0.36685;G;M
2001-04-20 03:00:00;0.36809;G;M
2001-04-20 06:00:00;0.36919;G;M
2001-04-20 09:00:00;0.36764;G;M
2001-04-20 12:00:00;0.36744;G;M
2001-04-20 15:00:00;0.36638;G;M
2001-04-20 18:00:00;0.36514;G;M
2001-04-20 21:00:00;0.36581;G;M
2001-04-21 00:00:00;0.37692;G;M
2001-04-21 03:00:00;0.37677;G;M
2001-04-21 06:00:00;0.37677;G;M
2001-04-21 09:00:00;0.37732;G;M
2001-04-21 12:00:00;0.37614;G;M
2001-04-21 15:00:00;0.3735;G;M
2001-04-21 18:00:00;0.37278;G;M
2001-04-21 21:00:00;0.37504;G;M
2001-04-22 00:00:00;0.36094;G;M
2001-04-22 03:00:00;0.36228;G;M
2001-04-22 06:00:00;0.36305;G;M
2001-04-22 09:00:00;0.36053;G;M
2001-04-22 12:00:00;0.35891;G;M
2001-04-22 15:00:00;0.35952;G;M
2001-04-22 18:00:00;0.35895;G;M
2001-04-22 21:00:00;0.35892;G;M
2001-04-23 00:00:00;0.35915;G;M
2001-04-23 03:00:00;0.35936;G;M
2001-04-23 06:00:00;0.3597;G;M
2001-04-23 09:00:00;0.35982;G;M
2001-04-23 12:00:00;0.35893;G;M
2001-04-23 15:00:00;0.35779;G;M
2001-04-23 18:00:00;0.35675;G;M
2001-04-23 21:00:00;0.35778;G;M
2001-04-24 00:00:00;0.36578;G;M
2001-04-24 03:00:00;0.36654;G;M
2001-04-24 06:00:00;0.36638;G;M
2001-04-24 09:00:00;0.3674;G;M
2001-04-24 12:00:00;0.36409;G;M
2001-04-24 15:00:00;0.36379;G;M
2001-04-24 18:00:00;0.36447;G;M
2001-04-24 21:00:00;0.36539;G;M
2001-04-25 00:00:00;0.37184;G;M
2001-04-25 03:00:00;0.37167;G;M
2001-04-25 06:00:00;0.37125;G;M
2001-04-25 09:00:00;0.37164;G;M
2001-04-25 12:00:00;0.37067;G;M
2001-04-25 15:00:00;0.36952;G;M
2001-04-25 18:00:00;0.36819;G;M
2001-04-25 21:00:00;0.36907;G;M
2001-04-26 00:00:00;0.36851;G;M
2001-04-26 03:00:00;0.36967;G;M
2001-04-26 06:00:00;0.37107;G;M
2001-04-26 09:00:00;0.37004;G;M
2001-04-26 12:00:00;0.36878;G;M
2001-04-26 15:00:00;0.36671;G;M
2001-04-26 18:00:00;0.36662;G;M
2001-04-26 21:00:00;0.36572;G;M
2001-04-27 00:00:00;0.3707;G;M
2001-04-27 03:00:00;0.37114;G;M
2001-04-27 06:00:00;0.37289;G;M
2001-04-27 09:00:00;0.37265;G;M
2001-04-27 12:00:00;0.37108;G;M
2001-04-27 15:00:00;0.37079;G;M
2001-04-27 18:00:00;0.36871;G;M
2001-04-27 21:00:00;0.36965;G;M
2001-04-28 00:00:00;0.36239;G;M
2001-04-28 03:00:00;0.36382;G;M
2001-04-28 06:00:00;0.36551;G;M
2001-04-28 09:00:00;0.36308;G;M
2001-04-28 12:00:00;0.36394;G;M
2001-04-28 15:00:00;0.36246;G;M
2001-04-28 18:00:00;0.36139;G;M
2001-04-28 21:00:00;0.36126;G;M
2001-04-29 00:00:00;0.35592;M;M
2001-04-29 03:00:00;0.35674;M;M
2001-04-29 06:00:00;0.35858;M;M
2001-04-29 09:00:00;0.35622;M;M
2001-04-29 12:00:00;0.35506;M;M
2001-04-29 15:00:00;0.3545;M;M
2001-04-29 18:00:00;0.35218;M;M
2001-04-29 21:00:00;0.35551;M;M
2001-04-30 00:00:00;0.35101;G;M
2001-04-30 03:00:00;0.35304;G;M
2001-04-30 06:00:00;0.35316;G;M
2001-04-30 09:00:00;0.35127;G;M
2001-04-30 12:00:00;0.35127;G;M
2001-04-30 15:00:00;0.35026;G;M
2001-04-30 18:00:00;0.3486;G;M
2001-04-30 21:00:00;0.34925;G;M
2001-05-01 00:00:00;0.34413;M;M
2001-05-01 03:00:00;0.34669;G;M
2001-05-01 06:00:00;0.34579;G;M
2001-05-01 09:00:00;0.3455;G;M
2001-05-01 12:00:00;0.34481;G;M
2001-05-01 15:00:00;0.34368;G;M
2001-05-01 18:00:00;0.34265;G;M
2001-05-01 21:00:00;0.3447;G;M
2001-05-02 00:00:00;0.34165;G;M
2001-05-02 03:00:00;0.34089;G;M
2001-05-02 06:00:00;0.34358;G;M
2001-05-02 09:00:00;0.34211;G;M
2001-05-02 12:00:00;0.34098;G;M
2001-05-02 15:00:00;0.33979;G;M
2001-05-02 18:00:00;0.33774;G;M
2001-05-02 21:00:00;0.33835;G;M
2001-05-03 00:00:00;0.33514;G;M
2001-05-03 03:00:00;0.33556;G;M
2001-05-03 06:00:00;0.33855;G;M
2001-05-03 09:00:00;0.33576;G;M
2001-05-03 12:00:00;0.33546;G;M
2001-05-03 15:00:00;0.33284;G;M
2001-05-03 18:00:00;0.33452;G;M
2001-05-03 21:00:00;0.33485;G;M
2001-05-04 00:00:00;0.32812;G;M
2001-05-04 03:00:00;0.3307;G;M
2001-05-04 06:00:00;0.33104;G;M
2001-05-04 09:00:00;0.33154;G;M
2001-05-04 12:00:00;0.32748;G;M
2001-05-04 15:00:00;0.32767;G;M
2001-05-04 18:00:00;0.32799;G;M
2001-05-04 21:00:00;0.32763;G;M
2001-05-05 00:00:00;0.32457;G;M
2001-05-05 03:00:00;0.32525;G;M
2001-05-05 06:00:00;0.32707;G;M
2001-05-05 09:00:00;0.32613;G;M
2001-05-05 12:00:00;0.32397;G;M
2001-05-05 15:00:00;0.32382;G;M
2001-05-05 18:00:00;0.32269;G;M
2001-05-05 21:00:00;0.32392;G;M
2001-05-06 00:00:00;0.32501;G;M
2001-05-06 03:00:00;0.32655;G;M
2001-05-06 06:00:00;0.32655;G;M
2001-05-06 09:00:00;0.32506;G;M
2001-05-06 12:00:00;0.32435;G;M
2001-05-06 15:00:00;0.32296;G;M
2001-05-06 18:00:00;0.32343;G;M
2001-05-06 21:00:00;0.32273;G;M
2001-05-07 00:00:00;0.3151;G;M
2001-05-07 03:00:00;0.31527;G;M
2001-05-07 06:00:00;0.31629;G;M
2001-05-07 09:00:00;0.31498;G;M
2001-05-07 12:00:00;0.31489;G;M
2001-05-07 15:00:00;0.31233;G;M
2001-05-07 18:00:00;0.31339;G;M
2001-05-07 21:00:00;0.31306;G;M
2001-05-08 00:00:00;0.30947;G;M
2001-05-08 03:00:00;0.31059;G;M
2001-05-08 06:00:00;0.31014;G;M
2001-05-08 09:00:00;0.31118;G;M
2001-05-08 12:00:00;0.30782;G;M
2001-05-08 15:00:00;0.30771;G;M
2001-05-08 18:00:00;0.30767;G;M
2001-05-08 21:00:00;0.30837;G;M
2001-05-09 00:00:00;0.29684;G;M
2001-05-09 03:00:00;0.29822;G;M
2001-05-09 06:00:00;0.29893;G;M
2001-05-09 09:00:00;0.29784;G;M
2001-05-09 12:00:00;0.29711;G;M
2001-05-09 15:00:00;0.29538;G;M
2001-05-09 18:00:00;0.29582;G;M
2001-05-09 21:00:00;0.29587;G;M
2001-05-10 00:00:00;0.28562;G;M
2001-05-10 03:00:00;0.28694;G;M
2001-05-10 06:00:00;0.2881;G;M
2001-05-10 09:00:00;0.28689;G;M
2001-05-10 12:00:00;0.28521;G;M
2001-05-10 15:00:00;0.28415;G;M
2001-05-10 18:00:00;0.28456;G;M
2001-05-10 21:00:00;0.28365;G;M
2001-05-11 00:00:00;0.28036;G;M
2001-05-11 03:00:00;0.28216;G;M
2001-05-11 06:00:00;0.28166;G;M
2001-05-11 09:00:00;0.28135;G;M
2001-05-11 12:00:00;0.27924;G;M
2001-05-11 15:00:00;0.27832;G;M
2001-05-11 18:00:00;0.27808;G;M
2001-05-11 21:00:00;0.27925;G;M
2001-05-12 00:00:00;0.27148;G;M
2001-05-12 03:00:00;0.27222;G;M
2001-05-12 06:00:00;0.27316;G;M
2001-05-12 09:00:00;0.27216;G;M
2001-05-12 12:00:00;0.27297;G;M
2001-05-12 15:00:00;0.27003;G;M
2001-05-12 18:00:00;0.27103;G;M
2001-05-12 21:00:00;0.26935;G;M
2001-05-13 00:00:00;0.27283;G;M
2001-05-13 03:00:00;0.27581;G;M
2001-05-13 06:00:00;0.27513;G;M
2001-05-13 09:00:00;0.27631;G;M
2001-05-13 12:00:00;0.27411;G;M
2001-05-13 15:00:00;0.27325;G;M
2001-05-13 18:00:00;0.27063;G;M
2001-05-13 21:00:00;0.2724;G;M
2001-05-14 00:00:00;0.26883;G;M
2001-05-14 03:00:00;0.27148;G;M
2001-05-14 06:00:00;0.27056;G;M
2001-05-14 09:00:00;0.27035;G;M
2001-05-14 12:00:00;0.2685;G;M
2001-05-14 15:00:00;0.26662;G;M
2001-05-14 18:00:00;0.26768;G;M
2001-05-14 21:00:00;0.26753;G;M
2001-05-15 00:00:00;0.26245;G;M
2001-05-15 03:00:00;0.26278;G;M
2001-05-15 06:00:00;0.26396;G;M
2001-05-15 09:00:00;0.26287;G;M
2001-05-15 12:00:00;0.26183;G;M
2001-05-15 15:00:00;0.26103;G;M
2001-05-15 18:00:00;0.26001;G;M
2001-05-15 21:00:00;0.26131;G;M
2001-05-16 00:00:00;0.29384;M;M
2001-05-16 03:00:00;0.29564;G;M
2001-05-16 06:00:00;0.29739;G;M
2001-05-16 09:00:00;0.29541;G;M
2001-05-16 12:00:00;0.29339;G;M
2001-05-16 15:00:00;0.29427;G;M
2001-05-16 18:00:00;0.29276;G;M
2001-05-16 21:00:00;0.29265;G;M
2001-05-17 00:00:00;0.30818;M;M
2001-05-17 03:00:00;0.31068;M;M
2001-05-17 06:00:00;0.30999;M;M
2001-05-17 09:00:00;0.30907;M;M
2001-05-17 12:00:00;0.30945;M;M
2001-05-17 15:00:00;0.30789;M;M
2001-05-17 18:00:00;0.30762;M;M
2001-05-17 21:00:00;0.30734;M;M
2001-05-18 00:00:00;0.29843;G;M
2001-05-18 03:00:00;0.29873;G;M
2001-05-18 06:00:00;0.29969;G;M
2001-05-18 09:00:00;0.29955;G;M
2001-05-18 12:00:00;0.29833;G;M
2001-05-18 15:00:00;0.29768;G;M
2001-05-18 18:00:00;0.29694;G;M
2001-05-18 21:00:00;0.29627;G;M
2001-05-19 00:00:00;0.28918;G;M
2001-05-19 03:00:00;0.29137;G;M
2001-05-19 06:00:00;0.29231;G;M
2001-05-19 09:00:00;0.29124;G;M
2001-05-19 12:00:00;0.28934;G;M
2001-05-19 15:00:00;0.28853;G;M
2001-05-19 18:00:00;0.28866;G;M
2001-05-19 21:00:00;0.28933;G;M
2001-05-20 00:00:00;0.27472;G;M
2001-05-20 03:00:00;0.27571;G;M
2001-05-20 06:00:00;0.27696;G;M
2001-05-20 09:00:00;0.27597;G;M
2001-05-20 12:00:00;0.27513;G;M
2001-05-20 15:00:00;0.27323;G;M
2001-05-20 18:00:00;0.27355;G;M
2001-05-20 21:00:00;0.27421;G;M
2001-05-21 00:00:00;0.2719;G;M
2001-05-21 03:00:00;0.27303;G;M
2001-05-21 06:00:00;0.27283;G;M
2001-05-21 09:00:00;0.27152;G;M
2001-05-21 12:00:00;0.27147;G;M
2001-05-21 15:00:00;0.26914;G;M
2001-05-21 18:00:00;0.26807;G;M
2001-05-21 21:00:00;0.26938;G;M
2001-05-22 00:00:00;0.26182;G;M
2001-05-22 03:00:00;0.26533;G;M
2001-05-22 06:00:00;0.2653;G;M
2001-05-22 09:00:00;0.26495;G;M
2001-05-22 12:00:00;0.26241;G;M
2001-05-22 15:00:00;0.26135;G;M
2001-05-22 18:00:00;0.26105;G;M
2001-05-22 21:00:00;0.26114;G;M
2001-05-23 00:00:00;0.25933;G;M
2001-05-23 03:00:00;0.26088;G;M
2001-05-23 06:00:00;0.26061;G;M
2001-05-23 09:00:00;0.26054;G;M
2001-05-23 12:00:00;0.26019;G;M
2001-05-23 15:00:00;0.25815;G;M
2001-05-23 18:00:00;0.25628;G;M
2001-05-23 21:00:00;0.25739;G;M
2001-05-24 00:00:00;0.25251;G;M
2001-05-24 03:00:00;0.25395;G;M
2001-05-24 06:00:00;0.25493;G;M
2001-05-24 09:00:00;0.25365;G;M
2001-05-24 12:00:00;0.25409;G;M
2001-05-24 15:00:00;0.25158;G;M
2001-05-24 18:00:00;0.25155;G;M
2001-05-24 21:00:00;0.25112;G;M
2001-05-25 00:00:00;0.24491;G;M
2001-05-25 03:00:00;0.24796;G;M
2001-05-25 06:00:00;0.24872;G;M
2001-05-25 09:00:00;0.24832;G;M
2001-05-25 12:00:00;0.24629;G;M
2001-05-25 15:00:00;0.24522;G;M
2001-05-25 18:00:00;0.24398;G;M
2001-05-25 21:00:00;0.24397;G;M
2001-05-26 00:00:00;0.24356;G;M
2001-05-26 03:00:00;0.24514;G;M
2001-05-26 06:00:00;0.24564;G;M
2001-05-26 09:00:00;0.24538;G;M
2001-05-26 12:00:00;0.2442;G;M
2001-05-26 15:00:00;0.2428;G;M
2001-05-26 18:00:00;0.24225;G;M
2001-05-26 21:00:00;0.24243;G;M
2001-05-27 00:00:00;0.24189;G;M
2001-05-27 03:00:00;0.24217;G;M
2001-05-27 06:00:00;0.24424;G;M
2001-05-27 09:00:00;0.24453;G;M
2001-05-27 12:00:00;0.24264;G;M
2001-05-27 15:00:00;0.2424;G;M
2001-05-27 18:00:00;0.24101;G;M
2001-05-27 21:00:00;0.23967;G;M
2001-05-28 00:00:00;0.2421;G;M
2001-05-28 03:00:00;0.24201;G;M
2001-05-28 06:00:00;0.24312;G;M
2001-05-28 09:00:00;0.24238;G;M
2001-05-28 12:00:00;0.24137;G;M
2001-05-28 15:00:00;0.24127;G;M
2001-05-28 18:00:00;0.24045;G;M
2001-05-28 21:00:00;0.23919;G;M
2001-05-29 00:00:00;0.24363;G;M
2001-05-29 03:00:00;0.24411;G;M
2001-05-29 06:00:00;0.24603;G;M
2001-05-29 09:00:00;0.24574;G;M
2001-05-29 12:00:00;0.2431;G;M
2001-05-29 15:00:00;0.24281;G;M
2001-05-29 18:00:00;0.24236;G;M
2001-05-29 21:00:00;0.24268;G;M
2001-05-30 00:00:00;0.23413;G;M
2001-05-30 03:00:00;0.23455;G;M
2001-05-30 06:00:00;0.23542;G;M
2001-05-30 09:00:00;0.23462;G;M
2001-05-30 12:00:00;0.23343;G;M
2001-05-30 15:00:00;0.2321;G;M
2001-05-30 18:00:00;0.2301;G;M
2001-05-30 21:00:00;0.23197;G;M
2001-05-31 00:00:00;0.22914;M;M
2001-05-31 03:00:00;0.22876;G;M
2001-05-31 06:00:00;0.22983;G;M
2001-05-31 09:00:00;0.22755;G;M
2001-05-31 12:00:00;0.22857;G;M
2001-05-31 15:00:00;0.22711;G;M
2001-05-31 18:00:00;0.22713;G;M
2001-05-31 21:00:00;0.22809;G;M
2001-06-01 00:00:00;0.22053;G;M
2001-06-01 03:00:00;0.22189;G;M
2001-06-01 06:00:00;0.22328;G;M
2001-06-01 09:00:00;0.22203;G;M
2001-06-01 12:00:00;0.22154;G;M
2001-06-01 15:00:00;0.21865;G;M
2001-06-01 18:00:00;0.21909;G;M
2001-06-01 21:00:00;0.21905;G;M
2001-06-02 00:00:00;0.21964;G;M
2001-06-02 03:00:00;0.22208;G;M
2001-06-02 06:00:00;0.22173;G;M
2001-06-02 09:00:00;0.22155;G;M
2001-06-02 12:00:00;0.22032;G;M
2001-06-02 15:00:00;0.2174;G;M
2001-06-02 18:00:00;0.21932;G;M
2001-06-02 21:00:00;0.21959;G;M
2001-06-03 00:00:00;0.22797;G;M
2001-06-03 03:00:00;0.22887;G;M
2001-06-03 06:00:00;0.2306;G;M
2001-06-03 09:00:00;0.22933;G;M
2001-06-03 12:00:00;0.22709;G;M
2001-06-03 15:00:00;0.22683;G;M
2001-06-03 18:00:00;0.22684;G;M
2001-06-03 21:00:00;0.22649;G;M
2001-06-04 00:00:00;0.2302;M;M
2001-06-04 03:00:00;0.23184;M;M
2001-06-04 06:00:00;0.23258;M;M
2001-06-04 09:00:00;0.23184;M;M
2001-06-04 12:00:00;0.23001;M;M
2001-06-04 15:00:00;0.22944;M;M
2001-06-04 18:00:00;0.2283;M;M
2001-06-04 21:00:00;0.22879;M;M
2001-06-05 00:00:00;0.22798;G;M
2001-06-05 03:00:00;0.22818;G;M
2001-06-05 06:00:00;0.22835;G;M
2001-06-05 09:00:00;0.22878;G;M
2001-06-05 12:00:00;0.22648;G;M
2001-06-05 15:00:00;0.22665;G;M
2001-06-05 18:00:00;0.22539;G;M
2001-06-05 21:00:00;0.22657;G;M
2001-06-06 00:00:00;0.21902;G;M
2001-06-06 03:00:00;0.21957;G;M
2001-06-06 06:00:00;0.21882;G;M
2001-06-06 09:00:00;0.21963;G;M
2001-06-06 12:00:00;0.21979;G;M
2001-06-06 15:00:00;0.21739;G;M
2001-06-06 18:00:00;0.21781;G;M
2001-06-06 21:00:00;0.21848;G;M
2001-06-07 00:00:00;0.21506;G;M
2001-06-07 03:00:00;0.2172;G;M
2001-06-07 06:00:00;0.21793;G;M
2001-06-07 09:00:00;0.21851;G;M
2001-06-07 12:00:00;0.21733;G;M
2001-06-07 15:00:00;0.21444;G;M
2001-06-07 18:00:00;0.21488;G;M
2001-06-07 21:00:00;0.21518;G;M
2001-06-08 00:00:00;0.20885;G;M
2001-06-08 03:00:00;0.21166;G;M
2001-06-08 06:00:00;0.21261;G;M
2001-06-08 09:00:00;0.21015;G;M
2001-06-08 12:00:00;0.21008;G;M
2001-06-08 15:00:00;0.20786;G;M
