date;soilm;flag;ori_flag
2001-03-21 09:00:00;0.33355;G;M
2001-03-21 12:00:00;0.33378;G;M
2001-03-21 15:00:00;0.33065;G;M
2001-03-21 18:00:00;0.32992;G;M
2001-03-21 21:00:00;0.33151;G;M
2001-03-22 00:00:00;0.34643;M;M
2001-03-22 03:00:00;0.34587;M;M
2001-03-22 06:00:00;0.34862;M;M
2001-03-22 09:00:00;0.34656;M;M
2001-03-22 12:00:00;0.34445;M;M
2001-03-22 15:00:00;0.34465;M;M
2001-03-22 18:00:00;0.34444;M;M
2001-03-22 21:00:00;0.34436;M;M
2001-03-23 00:00:00;0.35371;G;M
2001-03-23 03:00:00;0.35624;G;M
2001-03-23 06:00:00;0.35516;G;M
2001-03-23 09:00:00;0.35521;G;M
2001-03-23 12:00:00;0.35436;G;M
2001-03-23 15:00:00;0.35214;G;M
2001-03-23 18:00:00;0.35148;G;M
2001-03-23 21:00:00;0.35198;G;M
2001-03-24 00:00:00;0.36312;G;M
2001-03-24 03:00:00;0.36427;G;M
2001-03-24 06:00:00;0.36532;G;M
2001-03-24 09:00:00;0.36372;G;M
2001-03-24 12:00:00;0.36428;G;M
2001-03-24 15:00:00;0.36272;G;M
2001-03-24 18:00:00;0.36097;G;M
2001-03-24 21:00:00;0.36231;G;M
2001-03-25 00:00:00;0.36137;G;M
2001-03-25 03:00:00;0.36344;G;M
2001-03-25 06:00:00;0.36336;G;M
2001-03-25 09:00:00;0.36265;G;M
2001-03-25 12:00:00;0.36229;G;M
2001-03-25 15:00:00;0.35986;G;M
2001-03-25 18:00:00;0.35975;G;M
2001-03-25 21:00:00;0.3612;G;M
2001-03-26 00:00:00;0.36254;G;M
2001-03-26 03:00:00;0.36422;G;M
2001-03-26 06:00:00;0.36499;G;M
2001-03-26 09:00:00;0.36645;G;M
2001-03-26 12:00:00;0.36393;G;M
2001-03-26 15:00:00;0.3631;G;M
2001-03-26 18:00:00;0.36171;G;M
2001-03-26 21:00:00;0.3618;G;M
2001-03-27 00:00:00;0.35426;G;M
2001-03-27 03:00:00;0.35582;G;M
2001-03-27 06:00:00;0.35522;G;M
2001-03-27 09:00:00;0.35532;G;M
2001-03-27 12:00:00;0.35462;G;M
2001-03-27 15:00:00;0.35268;G;M
2001-03-27 18:00:00;0.3518;G;M
2001-03-27 21:00:00;0.35129;G;M
2001-03-28 00:00:00;0.3493;G;M
2001-03-28 03:00:00;0.35047;G;M
2001-03-28 06:00:00;0.35034;G;M
2001-03-28 09:00:00;0.34998;G;M
2001-03-28 12:00:00;0.34776;G;M
2001-03-28 15:00:00;0.34808;G;M
2001-03-28 18:00:00;0.34723;G;M
2001-03-28 21:00:00;0.34696;G;M
2001-03-29 00:00:00;0.3493;G;M
2001-03-29 03:00:00;0.34996;G;M
2001-03-29 06:00:00;0.35005;G;M
2001-03-29 09:00:00;0.35127;G;M
2001-03-29 12:00:00;0.34951;G;M
2001-03-29 15:00:00;0.34776;G;M
2001-03-29 18:00:00;0.34558;G;M
2001-03-29 21:00:00;0.34675;G;M
2001-03-30 00:00:00;0.35372;M;M
2001-03-30 03:00:00;0.35465;M;M
2001-03-30 06:00:00;0.35581;M;M
2001-03-30 09:00:00;0.35545;M;M
2001-03-30 12:00:00;0.35428;M;M
2001-03-30 15:00:00;0.35311;M;M
2001-03-30 18:00:00;0.35123;M;M
2001-03-30 21:00:00;0.3529;M;M
2001-03-31 00:00:00;0.34255;G;M
2001-03-31 03:00:00;0.3445;G;M
2001-03-31 06:00:00;0.34609;G;M
2001-03-31 09:00:00;0.34525;G;M
2001-03-31 12:00:00;0.34288;G;M
2001-03-31 15:00:00;0.34184;G;M
2001-03-31 18:00:00;0.34226;G;M
2001-03-31 21:00:00;0.3431;G;M
2001-04-01 00:00:00;0.34413;M;M
2001-04-01 03:00:00;0.34578;G;M
2001-04-01 06:00:00;0.34579;G;M
2001-04-01 09:00:00;0.34551;G;M
2001-04-01 12:00:00;0.34356;G;M
2001-04-01 15:00:00;0.34296;G;M
2001-04-01 18:00:00;0.34195;G;M
2001-04-01 21:00:00;0.34216;G;M
2001-04-02 00:00:00;0.36086;G;M
2001-04-02 03:00:00;0.36276;G;M
2001-04-02 06:00:00;0.3636;G;M
2001-04-02 09:00:00;0.36315;G;M
2001-04-02 12:00:00;0.36275;G;M
2001-04-02 15:00:00;0.36028;G;M
2001-04-02 18:00:00;0.36006;G;M
2001-04-02 21:00:00;0.36001;G;M
2001-04-03 00:00:00;0.35961;G;M
2001-04-03 03:00:00;0.36147;G;M
2001-04-03 06:00:00;0.36133;G;M
2001-04-03 09:00:00;0.35996;G;M
2001-04-03 12:00:00;0.3585;G;M
2001-04-03 15:00:00;0.35709;G;M
2001-04-03 18:00:00;0.35646;G;M
2001-04-03 21:00:00;0.35778;G;M
2001-04-04 00:00:00;0.35343;G;M
2001-04-04 03:00:00;0.35549;G;M
2001-04-04 06:00:00;0.35572;G;M
2001-04-04 09:00:00;0.35626;G;M
2001-04-04 12:00:00;0.35397;G;M
2001-04-04 15:00:00;0.35316;G;M
2001-04-04 18:00:00;0.35284;G;M
2001-04-04 21:00:00;0.35189;G;M
2001-04-05 00:00:00;0.35359;G;M
2001-04-05 03:00:00;0.3556;G;M
2001-04-05 06:00:00;0.35675;G;M
2001-04-05 09:00:00;0.35555;G;M
2001-04-05 12:00:00;0.35575;G;M
2001-04-05 15:00:00;0.35286;G;M
2001-04-05 18:00:00;0.35301;G;M
2001-04-05 21:00:00;0.35385;G;M
2001-04-06 00:00:00;0.35713;G;M
2001-04-06 03:00:00;0.35864;G;M
2001-04-06 06:00:00;0.35921;G;M
2001-04-06 09:00:00;0.36071;G;M
2001-04-06 12:00:00;0.3584;G;M
2001-04-06 15:00:00;0.35586;G;M
2001-04-06 18:00:00;0.35625;G;M
2001-04-06 21:00:00;0.35748;G;M
2001-04-07 00:00:00;0.36016;M;M
2001-04-07 03:00:00;0.36395;M;M
2001-04-07 06:00:00;0.36264;M;M
2001-04-07 09:00:00;0.36301;M;M
2001-04-07 12:00:00;0.36087;M;M
2001-04-07 15:00:00;0.36006;M;M
2001-04-07 18:00:00;0.35891;M;M
2001-04-07 21:00:00;0.35894;M;M
2001-04-08 00:00:00;0.35864;G;M
2001-04-08 03:00:00;0.36059;G;M
2001-04-08 06:00:00;0.36058;G;M
2001-04-08 09:00:00;0.36147;G;M
2001-04-08 12:00:00;0.35912;G;M
2001-04-08 15:00:00;0.35803;G;M
2001-04-08 18:00:00;0.35794;G;M
2001-04-08 21:00:00;0.35824;G;M
2001-04-09 00:00:00;0.35139;G;M
2001-04-09 03:00:00;0.35311;G;M
2001-04-09 06:00:00;0.35297;G;M
2001-04-09 09:00:00;0.35347;G;M
2001-04-09 12:00:00;0.35143;G;M
2001-04-09 15:00:00;0.35;G;M
2001-04-09 18:00:00;0.35056;G;M
2001-04-09 21:00:00;0.35004;G;M
2001-04-10 00:00:00;0.34439;G;M
2001-04-10 03:00:00;0.3447;G;M
2001-04-10 06:00:00;0.34613;G;M
2001-04-10 09:00:00;0.34509;G;M
2001-04-10 12:00:00;0.34264;G;M
2001-04-10 15:00:00;0.34176;G;M
2001-04-10 18:00:00;0.34225;G;M
2001-04-10 21:00:00;0.34234;G;M
2001-04-11 00:00:00;0.33866;G;M
2001-04-11 03:00:00;0.34066;G;M
2001-04-11 06:00:00;0.33978;G;M
2001-04-11 09:00:00;0.33804;G;M
2001-04-11 12:00:00;0.33821;G;M
2001-04-11 15:00:00;0.33739;G;M
2001-04-11 18:00:00;0.33653;G;M
2001-04-11 21:00:00;0.33706;G;M
2001-04-12 00:00:00;0.34276;G;M
2001-04-12 03:00:00;0.34332;G;M
2001-04-12 06:00:00;0.34453;G;M
2001-04-12 09:00:00;0.34363;G;M
2001-04-12 12:00:00;0.34263;G;M
2001-04-12 15:00:00;0.34111;G;M
2001-04-12 18:00:00;0.34108;G;M
2001-04-12 21:00:00;0.34045;G;M
2001-04-13 00:00:00;0.33455;G;M
2001-04-13 03:00:00;0.33665;G;M
2001-04-13 06:00:00;0.33454;G;M
2001-04-13 09:00:00;0.33444;G;M
2001-04-13 12:00:00;0.33465;G;M
2001-04-13 15:00:00;0.33216;G;M
2001-04-13 18:00:00;0.33212;G;M
2001-04-13 21:00:00;0.33265;G;M
2001-04-14 00:00:00;0.33108;G;M
2001-04-14 03:00:00;0.32998;G;M
2001-04-14 06:00:00;0.3319;G;M
2001-04-14 09:00:00;0.33227;G;M
2001-04-14 12:00:00;0.33241;G;M
2001-04-14 15:00:00;0.3305;G;M
2001-04-14 18:00:00;0.33013;G;M
2001-04-14 21:00:00;0.32845;G;M
2001-04-15 00:00:00;0.32639;M;M
2001-04-15 03:00:00;0.32756;M;M
2001-04-15 06:00:00;0.32951;M;M
2001-04-15 09:00:00;0.32797;M;M
2001-04-15 12:00:00;0.32669;M;M
2001-04-15 15:00:00;0.32525;M;M
2001-04-15 18:00:00;0.32496;M;M
2001-04-15 21:00:00;0.3242;M;M
2001-04-16 00:00:00;0.33458;M;M
2001-04-16 03:00:00;0.33529;G;M
2001-04-16 06:00:00;0.33647;G;M
2001-04-16 09:00:00;0.33661;G;M
2001-04-16 12:00:00;0.33424;G;M
2001-04-16 15:00:00;0.33216;G;M
2001-04-16 18:00:00;0.3331;G;M
2001-04-16 21:00:00;0.33233;G;M
2001-04-17 00:00:00;0.35373;G;M
2001-04-17 03:00:00;0.35733;G;M
2001-04-17 06:00:00;0.3582;G;M
2001-04-17 09:00:00;0.35561;G;M
2001-04-17 12:00:00;0.35496;G;M
2001-04-17 15:00:00;0.35549;G;M
2001-04-17 18:00:00;0.35229;G;M
2001-04-17 21:00:00;0.35317;G;M
2001-04-18 00:00:00;0.36397;G;M
2001-04-18 03:00:00;0.3629;G;M
2001-04-18 06:00:00;0.36492;G;M
2001-04-18 09:00:00;0.36579;G;M
2001-04-18 12:00:00;0.3643;G;M
2001-04-18 15:00:00;0.36219;G;M
2001-04-18 18:00:00;0.36184;G;M
2001-04-18 21:00:00;0.36313;G;M
2001-04-19 00:00:00;0.36817;G;M
2001-04-19 03:00:00;0.36998;G;M
2001-04-19 06:00:00;0.37096;G;M
2001-04-19 09:00:00;0.3691;G;M
2001-04-19 12:00:00;0.36917;G;M
2001-04-19 15:00:00;0.3671;G;M
2001-04-19 18:00:00;0.36572;G;M
2001-04-19 21:00:00;0.36692;G;M
2001-04-20 00:00:00;0.36561;G;M
2001-04-20 03:00:00;0.3678;G;M
2001-04-20 06:00:00;0.36828;G;M
2001-04-20 09:00:00;0.36747;G;M
2001-04-20 12:00:00;0.36727;G;M
2001-04-20 15:00:00;0.36411;G;M
2001-04-20 18:00:00;0.36483;G;M
2001-04-20 21:00:00;0.36466;G;M
2001-04-21 00:00:00;0.36891;G;M
2001-04-21 03:00:00;0.37033;G;M
2001-04-21 06:00:00;0.37148;G;M
2001-04-21 09:00:00;0.37002;G;M
2001-04-21 12:00:00;0.3694;G;M
2001-04-21 15:00:00;0.36796;G;M
2001-04-21 18:00:00;0.36761;G;M
2001-04-21 21:00:00;0.36782;G;M
2001-04-22 00:00:00;0.35041;G;M
2001-04-22 03:00:00;0.35356;G;M
2001-04-22 06:00:00;0.35326;G;M
2001-04-22 09:00:00;0.35313;G;M
2001-04-22 12:00:00;0.35089;G;M
2001-04-22 15:00:00;0.34961;G;M
2001-04-22 18:00:00;0.34952;G;M
2001-04-22 21:00:00;0.34955;G;M
2001-04-23 00:00:00;0.35223;M;M
2001-04-23 03:00:00;0.35387;M;M
2001-04-23 06:00:00;0.35425;M;M
2001-04-23 09:00:00;0.35408;M;M
2001-04-23 12:00:00;0.35092;M;M
2001-04-23 15:00:00;0.35001;M;M
2001-04-23 18:00:00;0.35014;M;M
2001-04-23 21:00:00;0.35135;M;M
2001-04-24 00:00:00;0.3637;G;M
2001-04-24 03:00:00;0.36445;G;M
2001-04-24 06:00:00;0.36616;G;M
2001-04-24 09:00:00;0.36344;G;M
2001-04-24 12:00:00;0.36339;G;M
2001-04-24 15:00:00;0.36136;G;M
2001-04-24 18:00:00;0.3601;G;M
2001-04-24 21:00:00;0.36135;G;M
2001-04-25 00:00:00;0.36624;G;M
2001-04-25 03:00:00;0.36672;G;M
2001-04-25 06:00:00;0.36821;G;M
2001-04-25 09:00:00;0.36805;G;M
2001-04-25 12:00:00;0.36655;G;M
2001-04-25 15:00:00;0.36654;G;M
2001-04-25 18:00:00;0.36416;G;M
2001-04-25 21:00:00;0.36637;G;M
2001-04-26 00:00:00;0.36755;G;M
2001-04-26 03:00:00;0.36789;G;M
2001-04-26 06:00:00;0.369;G;M
2001-04-26 09:00:00;0.3689;G;M
2001-04-26 12:00:00;0.36795;G;M
2001-04-26 15:00:00;0.36516;G;M
2001-04-26 18:00:00;0.36579;G;M
2001-04-26 21:00:00;0.36644;G;M
2001-04-27 00:00:00;0.3613;G;M
2001-04-27 03:00:00;0.36185;G;M
2001-04-27 06:00:00;0.36163;G;M
2001-04-27 09:00:00;0.36219;G;M
2001-04-27 12:00:00;0.36133;G;M
2001-04-27 15:00:00;0.35913;G;M
2001-04-27 18:00:00;0.35786;G;M
2001-04-27 21:00:00;0.35939;G;M
2001-04-28 00:00:00;0.36104;G;M
2001-04-28 03:00:00;0.36256;G;M
2001-04-28 06:00:00;0.36216;G;M
2001-04-28 09:00:00;0.36197;G;M
2001-04-28 12:00:00;0.362;G;M
2001-04-28 15:00:00;0.36002;G;M
2001-04-28 18:00:00;0.35821;G;M
2001-04-28 21:00:00;0.35967;G;M
2001-04-29 00:00:00;0.3535;G;M
2001-04-29 03:00:00;0.35576;G;M
2001-04-29 06:00:00;0.35622;G;M
2001-04-29 09:00:00;0.35577;G;M
2001-04-29 12:00:00;0.35524;G;M
2001-04-29 15:00:00;0.35304;G;M
2001-04-29 18:00:00;0.3518;G;M
2001-04-29 21:00:00;0.35402;G;M
2001-04-30 00:00:00;0.34927;G;M
2001-04-30 03:00:00;0.34859;G;M
2001-04-30 06:00:00;0.34958;G;M
2001-04-30 09:00:00;0.34896;G;M
2001-04-30 12:00:00;0.34629;G;M
2001-04-30 15:00:00;0.34623;G;M
2001-04-30 18:00:00;0.34544;G;M
2001-04-30 21:00:00;0.34562;G;M
2001-05-01 00:00:00;0.34143;M;M
2001-05-01 03:00:00;0.34204;M;M
2001-05-01 06:00:00;0.34132;M;M
2001-05-01 09:00:00;0.34207;M;M
2001-05-01 12:00:00;0.33903;M;M
2001-05-01 15:00:00;0.33893;M;M
2001-05-01 18:00:00;0.33843;M;M
2001-05-01 21:00:00;0.339;M;M
2001-05-02 00:00:00;0.33401;G;M
2001-05-02 03:00:00;0.33692;G;M
2001-05-02 06:00:00;0.33791;G;M
2001-05-02 09:00:00;0.33698;G;M
2001-05-02 12:00:00;0.3357;G;M
2001-05-02 15:00:00;0.3352;G;M
2001-05-02 18:00:00;0.33249;G;M
2001-05-02 21:00:00;0.33442;G;M
2001-05-03 00:00:00;0.32694;G;M
2001-05-03 03:00:00;0.32883;G;M
2001-05-03 06:00:00;0.32947;G;M
2001-05-03 09:00:00;0.32962;G;M
2001-05-03 12:00:00;0.32756;G;M
2001-05-03 15:00:00;0.32765;G;M
2001-05-03 18:00:00;0.32582;G;M
2001-05-03 21:00:00;0.32667;G;M
2001-05-04 00:00:00;0.32883;G;M
2001-05-04 03:00:00;0.32975;G;M
2001-05-04 06:00:00;0.33045;G;M
2001-05-04 09:00:00;0.32996;G;M
2001-05-04 12:00:00;0.32957;G;M
2001-05-04 15:00:00;0.32802;G;M
2001-05-04 18:00:00;0.3266;G;M
2001-05-04 21:00:00;0.32806;G;M
2001-05-05 00:00:00;0.31679;G;M
2001-05-05 03:00:00;0.31813;G;M
2001-05-05 06:00:00;0.31935;G;M
2001-05-05 09:00:00;0.31814;G;M
2001-05-05 12:00:00;0.31766;G;M
2001-05-05 15:00:00;0.31518;G;M
2001-05-05 18:00:00;0.31474;G;M
2001-05-05 21:00:00;0.31602;G;M
2001-05-06 00:00:00;0.31518;G;M
2001-05-06 03:00:00;0.31734;G;M
2001-05-06 06:00:00;0.31661;G;M
2001-05-06 09:00:00;0.31696;G;M
2001-05-06 12:00:00;0.31539;G;M
2001-05-06 15:00:00;0.31371;G;M
2001-05-06 18:00:00;0.31434;G;M
2001-05-06 21:00:00;0.31461;G;M
2001-05-07 00:00:00;0.31722;G;M
2001-05-07 03:00:00;0.31848;G;M
2001-05-07 06:00:00;0.32052;G;M
2001-05-07 09:00:00;0.31881;G;M
2001-05-07 12:00:00;0.31741;G;M
2001-05-07 15:00:00;0.31706;G;M
2001-05-07 18:00:00;0.31759;G;M
2001-05-07 21:00:00;0.31653;G;M
2001-05-08 00:00:00;0.30347;G;M
2001-05-08 03:00:00;0.30526;G;M
2001-05-08 06:00:00;0.3042;G;M
2001-05-08 09:00:00;0.30509;G;M
2001-05-08 12:00:00;0.30298;G;M
2001-05-08 15:00:00;0.30149;G;M
2001-05-08 18:00:00;0.30143;G;M
2001-05-08 21:00:00;0.30197;G;M
2001-05-09 00:00:00;0.29572;M;M
2001-05-09 03:00:00;0.2963;M;M
2001-05-09 06:00:00;0.29698;M;M
2001-05-09 09:00:00;0.29597;M;M
2001-05-09 12:00:00;0.29501;M;M
2001-05-09 15:00:00;0.29376;M;M
2001-05-09 18:00:00;0.29334;M;M
2001-05-09 21:00:00;0.29469;M;M
2001-05-10 00:00:00;0.28373;G;M
2001-05-10 03:00:00;0.28503;G;M
2001-05-10 06:00:00;0.28566;G;M
2001-05-10 09:00:00;0.28454;G;M
2001-05-10 12:00:00;0.2846;G;M
2001-05-10 15:00:00;0.28191;G;M
2001-05-10 18:00:00;0.28322;G;M
2001-05-10 21:00:00;0.28296;G;M
2001-05-11 00:00:00;0.28056;G;M
2001-05-11 03:00:00;0.28222;G;M
2001-05-11 06:00:00;0.28192;G;M
2001-05-11 09:00:00;0.28027;G;M
2001-05-11 12:00:00;0.27914;G;M
2001-05-11 15:00:00;0.27864;G;M
2001-05-11 18:00:00;0.2781;G;M
2001-05-11 21:00:00;0.27709;G;M
2001-05-12 00:00:00;0.279;G;M
2001-05-12 03:00:00;0.27896;G;M
2001-05-12 06:00:00;0.28052;G;M
2001-05-12 09:00:00;0.27936;G;M
2001-05-12 12:00:00;0.27922;G;M
2001-05-12 15:00:00;0.2766;G;M
2001-05-12 18:00:00;0.2782;G;M
2001-05-12 21:00:00;0.27765;G;M
2001-05-13 00:00:00;0.27289;G;M
2001-05-13 03:00:00;0.27211;G;M
2001-05-13 06:00:00;0.27243;G;M
2001-05-13 09:00:00;0.27134;G;M
2001-05-13 12:00:00;0.2693;G;M
2001-05-13 15:00:00;0.26922;G;M
2001-05-13 18:00:00;0.26904;G;M
2001-05-13 21:00:00;0.26982;G;M
2001-05-14 00:00:00;0.26826;G;M
2001-05-14 03:00:00;0.27144;G;M
2001-05-14 06:00:00;0.27114;G;M
2001-05-14 09:00:00;0.27074;G;M
2001-05-14 12:00:00;0.26958;G;M
2001-05-14 15:00:00;0.26783;G;M
2001-05-14 18:00:00;0.26806;G;M
2001-05-14 21:00:00;0.26699;G;M
2001-05-15 00:00:00;0.25689;G;M
2001-05-15 03:00:00;0.25894;G;M
2001-05-15 06:00:00;0.25936;G;M
2001-05-15 09:00:00;0.25861;G;M
2001-05-15 12:00:00;0.25762;G;M
2001-05-15 15:00:00;0.25715;G;M
2001-05-15 18:00:00;0.25536;G;M
2001-05-15 21:00:00;0.256;G;M
2001-05-16 00:00:00;0.29058;M;M
2001-05-16 03:00:00;0.29193;G;M
2001-05-16 06:00:00;0.29157;G;M
2001-05-16 09:00:00;0.29142;G;M
2001-05-16 12:00:00;0.29066;G;M
2001-05-16 15:00:00;0.28831;G;M
2001-05-16 18:00:00;0.28919;G;M
2001-05-16 21:00:00;0.2884;G;M
2001-05-17 00:00:00;0.3029;G;M
2001-05-17 03:00:00;0.30518;G;M
2001-05-17 06:00:00;0.30587;G;M
2001-05-17 09:00:00;0.3048;G;M
2001-05-17 12:00:00;0.30232;G;M
2001-05-17 15:00:00;0.3012;G;M
2001-05-17 18:00:00;0.30064;G;M
2001-05-17 21:00:00;0.30196;G;M
2001-05-18 00:00:00;0.28933;G;M
2001-05-18 03:00:00;0.28967;G;M
2001-05-18 06:00:00;0.29121;G;M
2001-05-18 09:00:00;0.29047;G;M
2001-05-18 12:00:00;0.28891;G;M
2001-05-18 15:00:00;0.2875;G;M
2001-05-18 18:00:00;0.28559;G;M
2001-05-18 21:00:00;0.28729;G;M
2001-05-19 00:00:00;0.28866;G;M
2001-05-19 03:00:00;0.28872;G;M
2001-05-19 06:00:00;0.28876;G;M
2001-05-19 09:00:00;0.29002;G;M
2001-05-19 12:00:00;0.28763;G;M
2001-05-19 15:00:00;0.2868;G;M
2001-05-19 18:00:00;0.28563;G;M
2001-05-19 21:00:00;0.28717;G;M
2001-05-20 00:00:00;0.27429;G;M
2001-05-20 03:00:00;0.27602;G;M
2001-05-20 06:00:00;0.27532;G;M
2001-05-20 09:00:00;0.27642;G;M
2001-05-20 12:00:00;0.27244;G;M
2001-05-20 15:00:00;0.27299;G;M
2001-05-20 18:00:00;0.27222;G;M
2001-05-20 21:00:00;0.2718;G;M
2001-05-21 00:00:00;0.27355;G;M
2001-05-21 03:00:00;0.27341;G;M
2001-05-21 06:00:00;0.27502;G;M
2001-05-21 09:00:00;0.27454;G;M
2001-05-21 12:00:00;0.27356;G;M
2001-05-21 15:00:00;0.2722;G;M
2001-05-21 18:00:00;0.26977;G;M
2001-05-21 21:00:00;0.27101;G;M
2001-05-22 00:00:00;0.26258;G;M
2001-05-22 03:00:00;0.26239;G;M
2001-05-22 06:00:00;0.26503;G;M
2001-05-22 09:00:00;0.26407;G;M
2001-05-22 12:00:00;0.26324;G;M
2001-05-22 15:00:00;0.2615;G;M
2001-05-22 18:00:00;0.26184;G;M
2001-05-22 21:00:00;0.26074;G;M
2001-05-23 00:00:00;0.26275;G;M
2001-05-23 03:00:00;0.26423;G;M
2001-05-23 06:00:00;0.26312;G;M
2001-05-23 09:00:00;0.2648;G;M
2001-05-23 12:00:00;0.26271;G;M
2001-05-23 15:00:00;0.26075;G;M
2001-05-23 18:00:00;0.26002;G;M
2001-05-23 21:00:00;0.26139;G;M
2001-05-24 00:00:00;0.25009;G;M
2001-05-24 03:00:00;0.24924;G;M
2001-05-24 06:00:00;0.25172;G;M
2001-05-24 09:00:00;0.25061;G;M
2001-05-24 12:00:00;0.24941;G;M
2001-05-24 15:00:00;0.24675;G;M
2001-05-24 18:00:00;0.24809;G;M
2001-05-24 21:00:00;0.2489;G;M
2001-05-25 00:00:00;0.24728;M;M
2001-05-25 03:00:00;0.24847;M;M
2001-05-25 06:00:00;0.24815;M;M
2001-05-25 09:00:00;0.24849;M;M
2001-05-25 12:00:00;0.24645;M;M
2001-05-25 15:00:00;0.24586;M;M
2001-05-25 18:00:00;0.24541;M;M
2001-05-25 21:00:00;0.24571;M;M
2001-05-26 00:00:00;0.24048;G;M
2001-05-26 03:00:00;0.23999;G;M
2001-05-26 06:00:00;0.23997;G;M
2001-05-26 09:00:00;0.2413;G;M
2001-05-26 12:00:00;0.2389;G;M
2001-05-26 15:00:00;0.23726;G;M
2001-05-26 18:00:00;0.23796;G;M
2001-05-26 21:00:00;0.23852;G;M
2001-05-27 00:00:00;0.23965;G;M
2001-05-27 03:00:00;0.24178;G;M
2001-05-27 06:00:00;0.24317;G;M
2001-05-27 09:00:00;0.24349;G;M
2001-05-27 12:00:00;0.24042;G;M
2001-05-27 15:00:00;0.24057;G;M
2001-05-27 18:00:00;0.23936;G;M
2001-05-27 21:00:00;0.23922;G;M
2001-05-28 00:00:00;0.24122;G;M
2001-05-28 03:00:00;0.2435;G;M
2001-05-28 06:00:00;0.2441;G;M
2001-05-28 09:00:00;0.24415;G;M
2001-05-28 12:00:00;0.24205;G;M
2001-05-28 15:00:00;0.24122;G;M
2001-05-28 18:00:00;0.24148;G;M
2001-05-28 21:00:00;0.24228;G;M
2001-05-29 00:00:00;0.24675;G;M
2001-05-29 03:00:00;0.24809;G;M
2001-05-29 06:00:00;0.24943;G;M
2001-05-29 09:00:00;0.24943;G;M
2001-05-29 12:00:00;0.24911;G;M
2001-05-29 15:00:00;0.24514;G;M
2001-05-29 18:00:00;0.24552;G;M
2001-05-29 21:00:00;0.24697;G;M
2001-05-30 00:00:00;0.23704;G;M
2001-05-30 03:00:00;0.23912;G;M
2001-05-30 06:00:00;0.23947;G;M
2001-05-30 09:00:00;0.24;G;M
2001-05-30 12:00:00;0.23708;G;M
2001-05-30 15:00:00;0.23594;G;M
2001-05-30 18:00:00;0.23592;G;M
2001-05-30 21:00:00;0.23598;G;M
2001-05-31 00:00:00;0.23089;M;M
2001-05-31 03:00:00;0.23138;G;M
2001-05-31 06:00:00;0.23323;G;M
2001-05-31 09:00:00;0.2322;G;M
2001-05-31 12:00:00;0.23071;G;M
2001-05-31 15:00:00;0.22924;G;M
2001-05-31 18:00:00;0.22786;G;M
2001-05-31 21:00:00;0.22949;G;M
2001-06-01 00:00:00;0.22074;G;M
2001-06-01 03:00:00;0.2214;G;M
2001-06-01 06:00:00;0.22298;G;M
2001-06-01 09:00:00;0.22203;G;M
2001-06-01 12:00:00;0.22175;G;M
2001-06-01 15:00:00;0.22002;G;M
2001-06-01 18:00:00;0.21835;G;M
2001-06-01 21:00:00;0.2195;G;M
2001-06-02 00:00:00;0.22303;M;M
2001-06-02 03:00:00;0.22332;M;M
2001-06-02 06:00:00;0.22395;M;M
2001-06-02 09:00:00;0.2243;M;M
2001-06-02 12:00:00;0.22107;M;M
2001-06-02 15:00:00;0.21997;M;M
2001-06-02 18:00:00;0.22052;M;M
2001-06-02 21:00:00;0.22071;M;M
2001-06-03 00:00:00;0.22651;G;M
2001-06-03 03:00:00;0.22611;G;M
2001-06-03 06:00:00;0.22661;G;M
2001-06-03 09:00:00;0.22571;G;M
2001-06-03 12:00:00;0.22597;G;M
2001-06-03 15:00:00;0.22622;G;M
2001-06-03 18:00:00;0.22426;G;M
2001-06-03 21:00:00;0.22573;G;M
2001-06-04 00:00:00;0.22696;G;M
2001-06-04 03:00:00;0.22773;G;M
2001-06-04 06:00:00;0.23036;G;M
2001-06-04 09:00:00;0.22851;G;M
2001-06-04 12:00:00;0.22724;G;M
2001-06-04 15:00:00;0.22634;G;M
2001-06-04 18:00:00;0.22591;G;M
2001-06-04 21:00:00;0.22586;G;M
2001-06-05 00:00:00;0.22715;G;M
2001-06-05 03:00:00;0.2278;G;M
2001-06-05 06:00:00;0.22767;G;M
2001-06-05 09:00:00;0.22833;G;M
2001-06-05 12:00:00;0.22623;G;M
2001-06-05 15:00:00;0.22581;G;M
2001-06-05 18:00:00;0.22399;G;M
2001-06-05 21:00:00;0.22482;G;M
2001-06-06 00:00:00;0.22634;G;M
2001-06-06 03:00:00;0.22903;G;M
2001-06-06 06:00:00;0.22927;G;M
2001-06-06 09:00:00;0.22789;G;M
2001-06-06 12:00:00;0.22706;G;M
2001-06-06 15:00:00;0.22587;G;M
2001-06-06 18:00:00;0.22672;G;M
2001-06-06 21:00:00;0.22551;G;M
2001-06-07 00:00:00;0.22053;G;M
2001-06-07 03:00:00;0.22294;G;M
2001-06-07 06:00:00;0.22172;G;M
2001-06-07 09:00:00;0.2228;G;M
2001-06-07 12:00:00;0.22126;G;M
2001-06-07 15:00:00;0.21852;G;M
2001-06-07 18:00:00;0.21866;G;M
2001-06-07 21:00:00;0.22076;G;M
2001-06-08 00:00:00;0.21587;G;M
2001-06-08 03:00:00;0.21702;G;M
2001-06-08 06:00:00;0.21627;G;M
2001-06-08 09:00:00;0.21638;G;M
2001-06-08 12:00:00;0.21424;G;M
2001-06-08 15:00:00;0.21459;G;M
2001-06-08 18:00:00;0.21247;G;M
